City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Kruisfontein,-34.0033,24.7314,14.38,69,27,10.51,ZA,1682029888
296,Bo`ka,40.8108,69.1986,11.15,54,53,1.37,UZ,1682029861
297,Galliano,29.4422,-90.2992,27.22,57,0,5.14,US,1682029889
298,Vorkuta,67.5,64.0,-2.43,97,98,3.02,RU,1682029889
299,Port Elizabeth,-33.918,25.5701,16.16,69,0,12.35,ZA,1682029889
300,At Tāj,24.2049,23.2857,18.62,17,8,4.94,LY,1682029804
301,Hadibu,12.65,54.0333,27.32,73,10,2.73,YE,1682029890
302,Obock,12.25,43.0833,22.5,81,22,8.34,DJ,1682029890
303,Nelson Bay,-32.7167,152.15,19.5,78,96,4.02,AU,1682029890
304,Yakeshi,49.2833,120.7333,-4.81,36,22,8.1,CN,1682029891
305,Vanimo,-2.6741,141.3028,27.77,73,62,1.18,PG,1682029891
306,Sena Madureira,-9.0656,-68.6569,23.93,97,97,2.08,BR,1682029891
307,Mammoth Lakes,37.6485,-118.9721,8.52,31,0,1.54,US,1682029823
308,Bridgeton,39.4273,-75.2341,23.95,55,0,3.6,US,1682029892
309,Mossel Bay,-34.1831,22.146,11.96,75,52,7.79,ZA,1682029892
310,Ende,-8.8432,121.6623,24.33,81,62,0.22,ID,1682029893
311,Vila Franca do Campo,37.7167,-25.4333,14.23,75,42,5.59,PT,1682029893
312,As Samawah,31.332,45.2944,26.42,30,88,2.52,IQ,1682029894
313,Cidreira,-30.1811,-50.2056,16.76,74,0,3.23,BR,1682029894
314,Puerto Armuelles,8.2833,-82.8667,28.99,70,29,3.83,PA,1682029894
315,Collie,-33.3667,116.15,10.9,59,3,1.25,AU,1682029894
316,Sitka,57.0531,-135.33,11.94,43,0,2.06,US,1682029895
317,Bambanglipuro,-7.95,110.2833,24.52,91,95,1.75,ID,1682029895
318,Ardabil,38.2498,48.2933,14.75,44,20,5.14,IR,1682029895
319,Hailar,49.2,119.7,-5.02,32,5,8.14,CN,1682029896
320,Pagar Alam,-4.0167,103.2667,20.06,96,100,1.18,ID,1682029776
321,Kidal,18.4411,1.4078,31.09,14,1,4.3,ML,1682029896
322,Labytnangi,66.6572,66.4183,-10.27,96,73,1.84,RU,1682029896
323,Poyarkovo,49.6,128.6833,2.0,70,95,7.88,RU,1682029897
324,Dongargarh,21.2,80.7333,26.02,44,95,1.08,IN,1682029897
325,Shenjiamen,29.9576,122.298,15.79,88,91,5.08,CN,1682029898
326,Bulgan,48.8125,103.5347,-4.98,54,26,1.81,MN,1682029898
327,Waiuku,-37.25,174.75,21.25,80,100,5.5,NZ,1682029898
328,Plastun,44.7561,136.2939,7.41,45,43,6.37,RU,1682029898
329,Cannonvale,-20.2833,148.7,24.66,67,34,7.48,AU,1682029899
330,Huarmey,-10.0681,-78.1522,25.29,78,77,3.81,PE,1682029899
331,Sidi Bouzid,35.0382,9.4849,14.84,76,82,9.07,TN,1682029900
332,Vikulovo,56.8167,70.6107,0.46,66,32,3.67,RU,1682029900
333,Nyurba,63.2842,118.3319,-8.06,93,93,2.18,RU,1682029900
334,Daru,-9.0763,143.2092,27.43,83,98,4.37,PG,1682029900
335,College,64.8569,-147.8028,5.18,51,20,2.06,US,1682029711
336,Ulladulla,-35.35,150.4667,15.05,72,7,1.65,AU,1682029308
337,Nagqu Prefecture,31.5,92.0,1.06,55,100,3.15,CN,1682029901
338,Lensk,60.7253,114.9278,-5.67,79,100,2.38,RU,1682029902
339,Mirny,62.5353,113.9611,-8.6,88,100,1.38,RU,1682029902
340,Grand Falls-Windsor,48.9332,-55.6649,1.95,92,100,3.13,CA,1682029902
341,Bonny,4.4522,7.1681,27.92,82,56,6.05,NG,1682029902
342,Conceição da Barra,-18.5933,-39.7322,22.71,94,93,4.51,BR,1682029903
343,Ust'-Ordynskiy,52.805,104.7508,-4.96,48,100,0.35,RU,1682029904
344,Akjoujt,19.6969,-14.4164,28.82,20,88,5.37,MR,1682029904
345,New Norfolk,-42.7826,147.0587,16.72,73,100,1.79,AU,1682029904
346,Al Qubbah,32.7616,22.2424,13.56,50,98,2.97,LY,1682029905
347,Killarney,52.05,-9.5167,5.13,88,2,2.4,IE,1682029905
348,Muroto-misakicho,33.2833,134.15,17.94,79,100,2.68,JP,1682029906
349,Gamba,-2.65,10.0,25.75,88,100,1.13,GA,1682029906
350,Roosevelt,33.9668,-103.4505,21.12,7,21,6.13,US,1682029634
351,Lukovit,43.2,24.1667,10.7,84,62,2.7,BG,1682029907
352,San Sebastián de La Gomera,28.0916,-17.1133,19.65,63,0,1.03,ES,1682029907
353,Manta,-0.95,-80.7333,28.88,70,40,3.6,EC,1682029745
354,Weno,7.4515,151.8468,27.97,94,75,0.0,FM,1682029907
355,Aldinga Beach,-35.2793,138.4604,14.81,76,0,0.46,AU,1682029807
356,Whakatane,-37.9585,176.9854,20.99,90,93,5.2,NZ,1682029908
357,Dundaga,57.5167,22.35,4.34,61,38,1.79,LV,1682029908
358,Luanda,-8.8368,13.2343,25.0,94,40,1.03,AO,1682029508
359,Chaiyaphum,15.75,102.0,28.88,60,3,3.54,TH,1682029909
360,Tsarevo,42.1667,27.85,9.24,91,45,2.33,BG,1682029909
361,Le Vauclin,14.5452,-60.8388,25.47,88,75,4.63,MQ,1682029909
362,Alice Springs,-23.7,133.8833,8.75,81,5,0.0,AU,1682029910
363,Ad Dānā,36.2125,36.7698,10.96,86,7,3.18,SY,1682029910
364,Cacheu,12.2706,-16.1658,24.05,54,94,4.31,GW,1682029910
365,Lüderitz,-26.6481,15.1594,14.54,70,74,7.88,NA,1682029911
366,Guánica,17.9716,-66.908,27.5,68,13,4.39,PR,1682029911
367,Ángel R. Cabada,18.5833,-95.4333,31.15,61,21,6.2,MX,1682029911
368,Velyka Bahachka,49.7912,33.7226,7.8,89,100,5.34,UA,1682029912
369,Tejen,37.3834,60.5054,15.32,17,0,4.81,TM,1682029912
370,Selby,53.7833,-1.0667,9.41,70,75,5.12,GB,1682029912
371,Key West,24.5557,-81.7826,28.0,67,40,6.17,US,1682029805
372,Talcahuano,-36.7167,-73.1167,12.82,100,100,3.09,CL,1682029796
373,Greymouth,-42.4667,171.2,16.42,96,100,3.17,NZ,1682029914
374,Waddān,29.1614,16.139,25.25,16,70,6.19,LY,1682029914
375,Mongar,27.2747,91.2396,12.02,82,41,2.88,BT,1682029914
376,Boyolangu,-8.1181,111.8935,24.26,93,100,0.4,ID,1682029914
377,Lompoc,34.6391,-120.4579,28.21,52,40,11.32,US,1682029915
378,Queenstown,-31.8976,26.8753,8.39,74,99,2.11,ZA,1682029915
379,Carora,10.1755,-70.0827,32.74,39,69,3.33,VE,1682029562
380,Iranshahr,27.2025,60.6848,24.85,30,69,2.18,IR,1682029915
381,Gaspé,48.8334,-64.4819,7.12,53,40,5.66,CA,1682029916
382,Yeppoon,-23.1333,150.7333,20.88,64,0,6.97,AU,1682029916
383,Ouarzazate,30.9189,-6.8934,21.16,30,20,4.12,MA,1682029916
384,Gizo Government Station,-8.103,156.8419,28.37,69,62,1.36,SB,1682029917
385,Yeed,4.55,43.0333,25.81,73,42,2.67,SO,1682029917
386,Cologne,50.9333,6.95,8.31,87,75,2.57,DE,1682029833
387,Auki,-8.7676,160.7034,29.03,69,51,0.31,SB,1682029917
388,Rémire-Montjoly,4.9167,-52.2667,27.02,83,20,2.06,GF,1682029918
389,Faro,37.0194,-7.9322,15.88,88,0,2.06,PT,1682029820
390,Metlili Chaamba,32.2667,3.6333,25.52,22,12,7.2,DZ,1682029918
391,Muhafazat Ma'rib,15.4591,45.3253,25.79,45,48,1.72,YE,1682029919
392,Nelson,-41.2833,173.2833,17.94,96,100,2.92,NZ,1682029920
393,Kavaratti,10.5669,72.642,28.48,73,100,3.55,IN,1682029920
394,Yerofey Pavlovich,53.9667,121.9667,-2.67,54,100,5.06,RU,1682029920
395,Ban Na San,8.8004,99.3637,25.79,89,100,1.13,TH,1682029921
396,Tangub,8.06,123.75,26.11,89,89,0.17,PH,1682029921
397,Howard Springs,-12.497,131.047,24.95,90,41,4.79,AU,1682029922
398,Sombrio,-29.1139,-49.6167,14.41,72,0,3.17,BR,1682029922
399,Mil’kovo,55.6078,37.7956,9.27,63,52,2.78,RU,1682029922
400,Cameron,26.117,-97.5169,29.08,75,100,7.72,US,1682029922
401,Cooper’s Town,26.8667,-77.5167,23.88,74,16,7.17,BS,1682029923
402,Colares,38.7992,-9.4469,15.74,79,20,6.26,PT,1682029420
403,Barcelos,41.5388,-8.6151,15.47,90,97,1.59,PT,1682029923
404,Happy Valley-Goose Bay,53.3168,-60.3315,5.17,70,100,4.12,CA,1682029813
405,Comodoro Rivadavia,-45.8667,-67.5,21.92,18,0,5.66,AR,1682029344
406,Olinda,-8.0089,-34.8553,27.85,69,40,3.6,BR,1682029924
407,Isangel,-19.55,169.2667,27.06,78,20,0.0,VU,1682029924
408,Kudahuvadhoo,2.6708,72.8944,28.01,73,41,1.9,MV,1682029925
409,Saint Croix,17.7397,-64.7388,26.25,77,20,5.66,VI,1682029926
410,Balotra,25.8333,72.2333,24.44,37,10,3.81,IN,1682029926
411,Stara Vyzhivka,51.4376,24.44,7.43,73,54,3.78,UA,1682029926
412,Turinskaya Sloboda,57.6232,64.3858,4.06,93,100,1.16,RU,1682029927
413,Acaraú,-2.8856,-40.12,25.91,85,22,3.71,BR,1682029927
414,Letlhakane,-21.4167,25.5833,18.71,39,1,2.55,BW,1682029927
415,Port Isabel,26.0734,-97.2086,29.05,79,100,7.72,US,1682029928
416,Torghay,49.6339,63.4981,6.27,71,95,2.32,KZ,1682029928
417,Kristiansund,63.1115,7.732,6.03,93,100,1.03,NO,1682029928
418,Keflavik,64.0049,-22.5624,7.95,93,75,2.06,IS,1682029929
419,Jinka,5.65,36.65,18.08,87,91,0.85,ET,1682029929
420,Wewak,-3.5534,143.6268,27.22,78,93,1.79,PG,1682029930
421,Platteville,42.7342,-90.4785,17.05,72,100,11.32,US,1682029826
422,Concepción del Oro,24.6333,-101.4167,25.45,14,78,7.29,MX,1682029930
423,Bad Kreuznach,49.8333,7.8667,7.87,87,90,2.14,DE,1682029931
424,Bad Salzungen,50.8167,10.2333,9.1,79,100,0.45,DE,1682029681
425,Penzance,50.1186,-5.5371,8.76,79,4,7.32,GB,1682029931
426,Pervomayskiy,53.2485,40.2871,9.26,51,100,3.26,RU,1682029932
427,Carbonear,47.7332,-53.2148,2.35,94,100,8.55,CA,1682029932
428,Klyuchi,52.2667,79.1667,-4.18,69,5,0.73,RU,1682029933
429,Turuntayevo,52.2,107.6167,-11.95,64,66,0.31,RU,1682029933
430,Hamilton,39.1834,-84.5333,28.43,32,0,7.72,US,1682029746
431,Myeik,12.4333,98.6,26.76,83,27,2.68,MM,1682029934
432,Antofagasta,-23.65,-70.4,19.6,78,64,1.37,CL,1682029887
433,Bucerías,20.75,-105.3333,26.99,69,0,7.2,MX,1682029934
434,Atafu Village,-8.5421,-172.5159,28.59,72,62,2.72,TK,1682029935
435,Ayoun El Atrous,16.6614,-9.6149,32.92,13,20,5.94,MR,1682029935
436,Savanna-la-Mar,18.219,-78.1332,29.4,78,39,1.45,JM,1682029935
437,Vernon,50.2581,-119.2691,13.29,33,90,3.6,CA,1682029815
438,Deming,32.2687,-107.7586,25.94,6,0,10.8,US,1682029654
439,Mukalla,14.5425,49.1242,26.67,71,0,1.71,YE,1682029936
440,Madimba,-10.4,40.3333,24.16,93,71,3.58,TZ,1682029936
441,Worthington,40.0931,-83.018,28.03,24,0,8.75,US,1682029937
442,Porto-Novo,6.4965,2.6036,28.9,81,95,5.43,BJ,1682029937
443,El Charco,2.4769,-78.1105,25.03,91,100,1.36,CO,1682029938
444,Chonchi,-42.6128,-73.8092,10.62,95,100,0.28,CL,1682029938
445,Vadsø,70.0744,29.7487,4.49,70,75,2.57,NO,1682029939
446,Samus',56.7475,84.6992,0.69,94,100,1.74,RU,1682029939
447,Vilyuchinsk,52.9306,158.4028,2.15,93,92,2.77,RU,1682029940
448,Esim,4.8699,-2.2405,26.79,84,100,4.64,GH,1682029940
449,Hūn,29.1268,15.9477,26.16,15,71,7.76,LY,1682029940
450,Port Augusta,-32.5,137.7667,16.12,64,0,1.81,AU,1682029941
451,Sarupathar,26.1984,93.8094,21.92,71,9,1.26,IN,1682029941
452,St. John's,47.5649,-52.7093,2.6,96,100,10.29,CA,1682029929
453,Iwanai,42.9744,140.5089,8.41,57,8,9.34,JP,1682029941
454,Hobyo,5.3505,48.5268,28.18,71,65,3.99,SO,1682029942
455,Baker City,44.7749,-117.8344,8.84,33,0,3.09,US,1682029699
456,Pangai,-19.8,-174.35,29.06,70,40,7.2,TO,1682029942
457,North Platte,41.1239,-100.7654,9.51,45,75,10.8,US,1682029943
458,Nouadhibou,20.931,-17.0347,18.99,82,48,6.17,MR,1682029943
459,Whangarei,-35.7317,174.3239,19.43,88,99,5.02,NZ,1682029511
460,Salahonda,2.1019,-78.7217,26.73,78,100,1.53,CO,1682029944
461,Ciudad Bolivar,8.1222,-63.5497,30.36,55,83,6.54,VE,1682029944
462,Nantucket,41.2835,-70.0995,9.49,68,0,2.57,US,1682029827
463,Chany,55.3121,76.7647,-0.45,62,16,3.98,RU,1682029945
464,Wej,26.2455,36.4525,23.97,73,0,1.54,SA,1682029945
465,Зуунмод,47.7069,106.9528,-6.43,31,95,0.71,MN,1682029945
466,Ponta Delgada,37.7333,-25.6667,14.4,72,20,6.69,PT,1682029946
467,Novyy Urgal,51.0736,132.5642,-0.15,79,100,1.7,RU,1682029931
468,Marabá,-5.3686,-49.1178,26.1,94,0,1.54,BR,1682029946
469,Zhangaözen,43.3,52.8,15.22,13,72,9.51,KZ,1682029947
470,Mala,-12.6581,-76.6308,22.46,87,55,3.87,PE,1682029947
471,Tralee,52.2704,-9.7026,5.39,88,1,3.28,IE,1682029947
472,Itapetininga,-23.5917,-48.0531,12.62,78,0,3.6,BR,1682029948
473,Minas de Marcona,-15.2119,-75.1103,18.25,73,11,5.03,PE,1682029949
474,Uturoa,-16.7333,-151.4333,28.36,79,99,9.24,PF,1682029950
475,Dwārka,22.2394,68.9678,26.35,77,1,6.65,IN,1682029856
476,Kirakira,-10.4544,161.9205,29.18,69,94,1.6,SB,1682029950
477,Soyo,-6.1349,12.3689,25.28,90,100,3.4,AO,1682029950
478,Kirensk,57.7853,108.1119,-6.57,89,99,1.66,RU,1682029951
479,Kirkwall,58.9848,-2.9587,6.65,100,40,0.0,GB,1682029872
480,Peravurani,10.3,79.1833,28.23,76,31,4.85,IN,1682029951
481,Torata,-17.0769,-70.8433,14.9,72,21,1.55,PE,1682029952
482,Bontang,0.1333,117.5,24.54,92,100,2.06,ID,1682029952
483,Tuba City,36.135,-111.2399,15.7,12,7,4.97,US,1682029952
484,Maibong,25.3,93.1667,20.62,77,3,1.68,IN,1682029953
485,Selfoss,63.9331,-20.9971,6.94,80,50,0.92,IS,1682029953
486,Tamandaré,-8.7597,-35.1047,26.34,76,7,3.8,BR,1682029953
487,El Galpón,-25.3807,-64.6526,18.22,75,3,1.49,AR,1682029954
488,Seryshevo,51.0933,128.3786,1.7,52,99,7.22,RU,1682029954
489,Esbjerg,55.4667,8.45,8.84,65,0,2.68,DK,1682029954
490,Farah,32.5,62.5,14.1,15,1,0.92,AF,1682029955
491,Ardakān,32.31,54.0175,21.06,21,37,1.63,IR,1682029955
492,São José da Coroa Grande,-8.8978,-35.1478,26.44,76,7,4.31,BR,1682029955
493,Salinas,36.6777,-121.6555,23.09,51,0,5.66,US,1682029812
494,Mar del Plata,-38.0023,-57.5575,18.86,67,0,3.6,AR,1682029956
495,Phnom Penh,11.5625,104.916,28.95,84,20,1.54,KH,1682029512
496,Baruun-Urt,46.6806,113.2792,-3.08,18,70,5.04,MN,1682029956
497,Amursk,50.2261,136.8994,0.67,67,100,7.15,RU,1682029957
498,Anār Darah,32.7587,61.654,15.94,14,17,3.36,AF,1682029957
499,Nadym,65.5333,72.5167,-3.38,96,99,4.18,RU,1682029957
500,Itoman,26.1247,127.6694,24.01,86,75,7.2,JP,1682029957
501,Al Musayyib,32.7833,44.2825,25.13,34,98,2.62,IQ,1682029958
502,Kumbo,6.2,10.6667,16.88,88,100,2.15,CM,1682029958
503,North Branch,45.5113,-92.9802,5.08,99,100,1.34,US,1682029958
504,Ryki,51.6257,21.9327,9.77,45,45,3.57,PL,1682029959
505,Darwin,-12.4611,130.8418,24.99,81,75,6.17,AU,1682029834
506,Karratha,-20.7377,116.8463,23.08,40,69,6.85,AU,1682029959
507,Nea Ionia,38.0373,23.7595,16.27,79,20,1.34,GR,1682029960
508,Santa Marta,11.2408,-74.199,34.03,49,20,7.2,CO,1682029847
509,Eleşkirt,39.8033,42.6736,5.46,94,100,1.54,TR,1682029960
510,Otavalo,0.2333,-78.2667,16.12,95,100,1.38,EC,1682029960
511,Bad Liebenwerda,51.5167,13.4,10.82,84,81,4.26,DE,1682029961
512,Xilin Hot,43.9667,116.0333,0.96,17,99,1.32,CN,1682029961
513,Calingasta,-31.3308,-69.4078,22.58,17,67,1.81,AR,1682029961
514,Luoyang,34.6836,112.4536,10.62,66,100,6.95,CN,1682029803
515,Giridih,24.1833,86.3,30.31,22,84,4.3,IN,1682029962
516,Arraial do Cabo,-22.9661,-42.0278,23.92,64,40,6.17,BR,1682029962
517,Pontes e Lacerda,-15.2261,-59.3353,19.71,85,38,1.62,BR,1682029962
518,Troitskiy,57.0603,63.7481,4.72,96,98,1.6,RU,1682029963
519,Taksimo,56.3444,114.8794,-6.73,60,100,2.07,RU,1682029963
520,Al Fuwayliq,26.4432,43.2534,23.4,42,18,7.99,SA,1682029963
521,Sretensk,52.2453,117.7093,-4.48,79,100,1.67,RU,1682029964
522,Viedma,-40.8135,-62.9967,22.89,37,90,5.53,AR,1682029964
523,Belmopan,17.25,-88.7667,36.21,53,41,3.52,BZ,1682029964
524,Örnsköldsvik,63.2909,18.7153,6.53,75,97,4.63,SE,1682029964
525,Holualoa,19.6228,-155.9522,25.99,80,40,5.14,US,1682029965
526,Chivhu,-19.0211,30.8922,14.32,66,17,2.78,ZW,1682029966
527,Suva,-18.1416,178.4415,29.71,70,75,3.6,FJ,1682029966
528,Arqalyk,50.2486,66.9114,1.19,63,7,3.91,KZ,1682029966
529,Haiku-Pauwela,20.9219,-156.3051,26.01,77,75,7.2,US,1682029966
530,Kargat,55.1956,80.2811,-0.3,58,95,4.24,RU,1682029967
531,Khovd,48.0056,91.6419,-6.2,37,43,1.31,MN,1682029967
532,Brisas de Zicatela,15.8369,-97.0419,31.29,62,20,5.14,MX,1682029967
533,Fort St. John,56.2499,-120.8529,3.94,65,100,4.63,CA,1682029968
534,Yinchuan,38.4681,106.2731,6.96,59,100,1.7,CN,1682029968
535,Rūdbār,30.15,62.6,18.92,10,0,2.39,AF,1682029968
536,Geraldton,-28.7667,114.6,15.23,55,44,2.06,AU,1682029849
537,Āgaro,7.85,36.65,18.03,75,89,1.31,ET,1682029969
538,Beipiao,41.7919,120.7792,6.62,9,83,4.83,CN,1682029969
539,Alexandria,31.2156,29.9553,15.3,68,0,3.42,EG,1682029950
540,Inhambane,-23.865,35.3833,21.55,85,0,3.11,MZ,1682029969
541,Lucea,18.451,-78.1736,29.36,75,14,0.43,JM,1682029970
542,Namsos,64.4662,11.4957,6.03,93,100,1.03,NO,1682029970
543,Okahao,-17.885,15.0667,20.08,67,100,4.15,NA,1682029971
544,Dalandzadgad,43.5708,104.425,3.35,14,21,2.86,MN,1682029971
545,Al Hudaydah,14.7978,42.9545,27.62,83,17,3.35,YE,1682029971
546,Didcot,51.6093,-1.2421,7.15,88,75,3.6,GB,1682029744
547,Melekeok Village,7.4957,134.6367,25.31,94,75,0.0,PW,1682029972
548,Turinsk,58.0458,63.696,3.32,94,68,1.77,RU,1682029973
549,Mabopane,-25.4977,28.1007,17.04,34,1,1.49,ZA,1682029974
550,Mogocha,53.7333,119.7667,-3.84,59,100,3.48,RU,1682029974
551,Tvøroyri,61.5556,-6.8111,8.25,78,1,4.8,FO,1682029974
552,Kavieng,-2.5744,150.7967,28.36,72,94,1.6,PG,1682029975
553,Dawei,14.0833,98.2,25.02,92,32,0.96,MM,1682029975
554,Chipata,-13.6333,32.65,16.42,96,30,1.73,ZM,1682029975
555,Gueckedou,8.6667,-10.25,22.08,93,98,1.59,GN,1682029975
556,Tsiombe,-25.3,45.4833,22.02,70,0,1.39,MG,1682029976
557,Zhirnovsk,50.9845,44.7735,11.28,43,100,4.85,RU,1682029976
558,Nabagrām,22.2881,88.5092,29.99,78,56,3.23,IN,1682029468
559,Rumoi,43.9344,141.6428,7.31,61,28,10.34,JP,1682029977
560,Ta`ū,-14.2336,-169.5144,28.03,79,100,10.39,AS,1682029977
561,Linqu,36.5156,118.5397,10.92,44,70,4.8,CN,1682029977
562,Mandsaur,24.0667,75.0667,25.73,26,98,3.46,IN,1682029978
563,Chestertown,39.209,-76.0666,26.08,57,6,3.97,US,1682029978
564,Okene,7.5981,6.2318,25.46,83,73,5.04,NG,1682029978
565,Waingapu,-9.6567,120.2641,23.97,79,28,3.88,ID,1682029979
566,Mariana,-20.3778,-43.4161,16.06,81,70,1.78,BR,1682029979
567,Topolobampo,25.6,-109.05,27.95,30,75,9.26,MX,1682029979
568,Meulaboh,4.1363,96.1285,24.3,88,100,1.71,ID,1682029979
569,Brumadinho,-20.1433,-44.1997,21.29,82,44,1.95,BR,1682029980
570,Broome,42.2506,-75.833,20.21,39,0,0.89,US,1682029980
571,Ketchikan,55.3422,-131.6461,12.99,58,75,2.57,US,1682029980
572,Mahina,-17.5065,-149.489,29.87,74,75,8.75,PF,1682029968
573,Oranjemund,-28.55,16.4333,12.81,87,40,4.86,NA,1682029981
574,Pemangkat,1.1667,108.9667,24.84,88,100,2.66,ID,1682029981
575,Laojunmiao,39.8333,97.7333,0.93,35,100,3.84,CN,1682029982
576,Upata,8.0086,-62.3989,23.44,85,92,2.35,VE,1682029982
577,Ocara,-4.4908,-38.5967,23.02,96,27,1.96,BR,1682029982
578,Salinópolis,-0.6136,-47.3561,26.32,86,85,3.23,BR,1682029983
579,Uribia,11.7139,-72.266,30.34,53,90,6.7,CO,1682029983
580,Punta Arenas,-53.15,-70.9167,10.06,76,75,10.29,CL,1682029908
581,Amga,60.8953,131.9608,-2.14,93,100,1.93,RU,1682029983
582,Banī Mazār,28.5036,30.8004,17.61,54,0,7.14,EG,1682029984
583,Mana,5.6592,-53.7767,25.44,90,42,4.17,GF,1682029984
584,Punta Cardon,11.6581,-70.215,26.33,76,60,12.59,VE,1682029984
585,Gibsons,49.3997,-123.5027,7.29,94,100,6.31,CA,1682029827
586,Mirny,62.5353,113.9611,-8.6,88,100,1.38,RU,1682029985
587,Rasht,37.2808,49.5832,12.9,100,44,0.0,IR,1682029985
588,Sampit,-2.5333,112.95,22.59,99,100,0.43,ID,1682029985
589,Ust'-Barguzin,53.45,108.9833,-11.86,80,21,1.63,RU,1682029986
590,Tapes,-30.6733,-51.3958,15.95,71,0,2.69,BR,1682029987
591,Nuuk,64.1835,-51.7216,-0.66,100,100,5.14,GL,1682029987
592,Pangkalpinang,-2.1333,106.1333,25.34,90,99,1.33,ID,1682029987
593,Bermeo,43.4209,-2.7215,13.56,87,81,1.27,ES,1682029988
594,Rongelap,11.1635,166.8941,26.45,82,100,8.03,MH,1682029989
